%"day" "month" "year" "level" "release" "inflow"
17 1 2017 -0.045 79.89 71.3
18 1 2017 -0.05 80.03 88.6
19 1 2017 -0.045 80.05 88.4
20 1 2017 -0.04 80.03 71.6
21 1 2017 -0.045 79.97 71.6
22 1 2017 -0.05 79.69 62.9
23 1 2017 -0.06 79.51 71.1
24 1 2017 -0.065 79.38 79.4
25 1 2017 -0.065 79.7 79.7
26 1 2017 -0.065 79.69 88.1
27 1 2017 -0.06 79.59 54.4
28 1 2017 -0.075 79.3 53.5
29 1 2017 -0.09 78.8 54.3
30 1 2017 -0.105 80.19 38.2
31 1 2017 -0.13 80.04 54.9
1 2 2017 -0.145 86.55 69.8
2 2 2017 -0.155 87.27 104.1
3 2 2017 -0.145 86.8 137.1
4 2 2017 -0.115 85.18 76.8
5 2 2017 -0.12 85.07 101.8
6 2 2017 -0.11 85.5 60.3
7 2 2017 -0.125 85 68.2
8 2 2017 -0.135 85.15 68.4
9 2 2017 -0.145 84.76 68
10 2 2017 -0.155 85.08 101.3
11 2 2017 -0.145 84.86 51.9
12 2 2017 -0.165 85.08 34.7
13 2 2017 -0.195 84.63 67.8
14 2 2017 -0.205 84.95 85
15 2 2017 -0.205 75.43 58.6
16 2 2017 -0.215 74.82 58
17 2 2017 -0.225 74.49 49.3
18 2 2017 -0.24 74.35 66
19 2 2017 -0.245 74.8 32.8
20 2 2017 -0.27 75.26 66.9
21 2 2017 -0.275 74.88 58.1
22 2 2017 -0.285 61.27 61.3
23 2 2017 -0.285 62.14 45.4
24 2 2017 -0.295 62.47 54.1
25 2 2017 -0.3 62.27 53.9
26 2 2017 -0.305 62.02 28.5
27 2 2017 -0.325 61.94 53.6
28 2 2017 -0.33 63.36 147.3
1 3 2017 -0.28 63.14 71.5
2 3 2017 -0.275 52.78 69.6
3 3 2017 -0.265 51.72 68.5
4 3 2017 -0.255 53.21 120.3
5 3 2017 -0.215 52.78 111.5
6 3 2017 -0.18 53.01 69.8
7 3 2017 -0.17 53.01 61.4
8 3 2017 -0.165 53.1 44.7
9 3 2017 -0.17 53.09 95
10 3 2017 -0.145 53.08 19.5
11 3 2017 -0.165 53.25 53.2
12 3 2017 -0.165 53.16 61.6
13 3 2017 -0.16 53.37 61.8
14 3 2017 -0.155 53.34 70.1
15 3 2017 -0.145 53.58 71
16 3 2017 -0.135 53.63 69.7
17 3 2017 -0.125 53.71 70.5
18 3 2017 -0.115 53.85 70.6
19 3 2017 -0.105 54.14 79.3
20 3 2017 -0.09 54.1 62.5
21 3 2017 -0.085 54.5 96.5
22 3 2017 -0.06 54.18 138.1
23 3 2017 -0.01 54.33 146.6
24 3 2017 0.045 54.05 104.4
25 3 2017 0.075 54.05 70.8
26 3 2017 0.085 54.4 88
27 3 2017 0.105 54.37 87.9
28 3 2017 0.125 53.31 78.5
29 3 2017 0.14 53.14 95.1
30 3 2017 0.165 53.36 86.9
31 3 2017 0.185 62.33 53.9
1 4 2017 0.18 62.04 104
2 4 2017 0.205 62.19 104.2
3 4 2017 0.23 62.49 62.5
4 4 2017 0.23 62.74 79.5
5 4 2017 0.24 62.87 104.8
6 4 2017 0.265 61.59 86.8
7 4 2017 0.28 61.39 78.2
8 4 2017 0.29 61.62 70
9 4 2017 0.295 61.79 70.2
10 4 2017 0.3 72.36 80.8
11 4 2017 0.305 72.61 89.4
12 4 2017 0.315 72.89 89.7
13 4 2017 0.325 72.71 89.5
14 4 2017 0.335 72.82 72.8
15 4 2017 0.335 73.05 98.2
16 4 2017 0.35 72.95 64.6
17 4 2017 0.345 73.01 89.8
18 4 2017 0.355 73.13 81.5
19 4 2017 0.36 72.77 47.6
20 4 2017 0.345 72.72 30.8
21 4 2017 0.32 76.74 84.3
22 4 2017 0.325 76.48 52.1
23 4 2017 0.31 76.4 42.8
24 4 2017 0.29 78.33 78.3
25 4 2017 0.29 79.42 163.3
26 4 2017 0.34 77.7 262.3
27 4 2017 0.45 75.25 327
28 4 2017 0.6 76.53 236
29 4 2017 0.695 76.34 126.7
30 4 2017 0.725 76.38 109.9
1 5 2017 0.745 76.77 194.3
2 5 2017 0.815 99.11 166.2
3 5 2017 0.855 127.71 161.3
4 5 2017 0.875 129.21 162.8
5 5 2017 0.895 145.98 120.8
6 5 2017 0.88 146.71 155.1
7 5 2017 0.885 146.03 129.2
8 5 2017 0.875 146 137.6
9 5 2017 0.87 145.71 120.5
10 5 2017 0.855 174.17 140.6
11 5 2017 0.835 176.28 193.1
12 5 2017 0.845 178.07 329.1
13 5 2017 0.935 179.07 246.2
14 5 2017 0.975 179.42 205.3
15 5 2017 0.99 204.48 203.8
16 5 2017 0.99 206.93 190.1
17 5 2017 0.98 206.42 164.5
18 5 2017 0.955 233.52 216.7
19 5 2017 0.945 264.15 339.7
20 5 2017 0.99 266.03 232.5
21 5 2017 0.97 263.61 171.3
22 5 2017 0.915 199.14 165.6
23 5 2017 0.895 191.33 191.3
24 5 2017 0.895 191.15 157.6
25 5 2017 0.875 190.62 182.2
26 5 2017 0.87 198.97 190.6
27 5 2017 0.865 198.17 198.2
28 5 2017 0.865 197.87 181.1
29 5 2017 0.855 197.05 213.8
30 5 2017 0.865 197.01 213.8
31 5 2017 0.875 199.26 190.3
1 6 2017 0.87 200.64 192.8
2 6 2017 0.865 200.69 200.7
3 6 2017 0.865 200.58 183.8
4 6 2017 0.855 227.32 294.4
5 6 2017 0.895 286.45 454.3
6 6 2017 0.995 435.47 687.2
7 6 2017 1.145 474.7 306.9
8 6 2017 1.045 341.04 206.8
9 6 2017 0.965 257.51 223.9
10 6 2017 0.945 248.49 198.1
11 6 2017 0.915 246.89 188.2
12 6 2017 0.88 231.08 214.3
13 6 2017 0.87 223.89 207.1
14 6 2017 0.86 221.98 230.4
15 6 2017 0.865 219.7 236.5
16 6 2017 0.875 220.21 228.6
17 6 2017 0.88 218.67 143.1
18 6 2017 0.835 218.51 151.7
19 6 2017 0.795 220.3 169.7
20 6 2017 0.765 221.23 170.9
21 6 2017 0.735 221.05 195.9
22 6 2017 0.72 220.21 169.9
23 6 2017 0.69 219.37 168.4
24 6 2017 0.66 219.88 321.2
25 6 2017 0.72 220.4 170.1
26 6 2017 0.69 219.98 270.3
27 6 2017 0.72 287.73 455.6
28 6 2017 0.82 439.93 825.9
29 6 2017 1.05 473.98 599.9
30 6 2017 1.125 493.39 510.2
1 7 2017 1.135 485.52 368
2 7 2017 1.065 392.17 274.7
3 7 2017 0.995 255.45 238.7
4 7 2017 0.985 231.19 248
5 7 2017 0.995 231.24 239.6
6 7 2017 1 231.05 239.4
7 7 2017 1.005 256.78 214.8
8 7 2017 0.98 259.42 225.9
9 7 2017 0.96 257.42 165.1
10 7 2017 0.905 230.31 263.9
11 7 2017 0.925 228.88 178.5
12 7 2017 0.895 223.08 223.1
13 7 2017 0.895 220.47 170.1
14 7 2017 0.865 217.13 192
15 7 2017 0.85 215.65 148.2
16 7 2017 0.81 215.3 106.5
17 7 2017 0.745 215.7 165.4
18 7 2017 0.715 215.61 148.5
19 7 2017 0.675 215.63 156.9
20 7 2017 0.64 215.28 164.2
21 7 2017 0.61 215.97 233.5
22 7 2017 0.62 209.18 167.2
23 7 2017 0.595 207.17 148.4
24 7 2017 0.56 197.67 231.2
25 7 2017 0.58 197.34 138.6
26 7 2017 0.545 195.74 153.8
27 7 2017 0.52 199.1 148.8
28 7 2017 0.49 198.95 148.6
29 7 2017 0.46 199.91 141.2
30 7 2017 0.425 200.36 158.4
31 7 2017 0.4 200.09 149.7
1 8 2017 0.37 200.11 166.5
2 8 2017 0.35 199.46 165.9
3 8 2017 0.33 187.11 153.5
4 8 2017 0.31 185.73 143.8
5 8 2017 0.285 185.12 134.8
6 8 2017 0.255 186.83 203.6
7 8 2017 0.265 185.77 110.2
8 8 2017 0.22 186.23 295.3
9 8 2017 0.285 187.52 330.2
10 8 2017 0.37 188.35 238.7
11 8 2017 0.4 188.5 222.1
12 8 2017 0.42 187.51 128.8
13 8 2017 0.385 185.33 135
14 8 2017 0.355 185.77 135.4
15 8 2017 0.325 185.05 143.1
16 8 2017 0.3 185.07 126.3
17 8 2017 0.265 185.65 135.3
18 8 2017 0.235 186.21 211.4
19 8 2017 0.25 188.8 146.8
20 8 2017 0.225 186.3 136
21 8 2017 0.195 184 100.1
22 8 2017 0.145 177.91 136
23 8 2017 0.12 176.02 125.7
24 8 2017 0.09 174.74 107.6
25 8 2017 0.05 174.47 132.5
26 8 2017 0.025 174.79 116
27 8 2017 -0.01 174.59 90.7
28 8 2017 -0.06 165.7 131.6
29 8 2017 -0.08 164.92 140.2
30 8 2017 -0.095 164.98 123
31 8 2017 -0.12 164.62 248.5
1 9 2017 -0.07 169.47 379.2
2 9 2017 0.055 168.78 210.2
3 9 2017 0.08 168.26 143.7
4 9 2017 0.065 167.91 167.9
5 9 2017 0.065 167.37 150.6
6 9 2017 0.055 166.61 141.4
7 9 2017 0.04 166.23 115.9
8 9 2017 0.01 165.13 156.7
9 9 2017 0.005 168.33 562.7
10 9 2017 0.24 172.41 642.3
11 9 2017 0.52 189.48 340.5
12 9 2017 0.61 193.75 252.5
13 9 2017 0.645 218.93 227.1
14 9 2017 0.65 221.07 254.9
15 9 2017 0.67 249.7 207.7
16 9 2017 0.645 251 217.4
17 9 2017 0.625 250.14 233.4
18 9 2017 0.615 196.85 196.8
19 9 2017 0.615 189.94 206.7
20 9 2017 0.625 189.88 181.5
21 9 2017 0.62 190 148
22 9 2017 0.595 190.47 165.3
23 9 2017 0.58 190.32 140
24 9 2017 0.55 188.84 113.3
25 9 2017 0.505 189.42 155.9
26 9 2017 0.485 189.66 139.3
27 9 2017 0.455 189.95 164.8
28 9 2017 0.44 189.71 131
29 9 2017 0.405 171.69 138.1
30 9 2017 0.385 170.95 111.4
1 10 2017 0.35 170.73 112.8
2 10 2017 0.315 170.15 136.6
3 10 2017 0.295 170.27 136.7
4 10 2017 0.275 170.89 137.3
5 10 2017 0.255 170.37 128.4
6 10 2017 0.23 151.27 117.7
7 10 2017 0.21 150.9 67
8 10 2017 0.16 151.21 67.3
9 10 2017 0.11 151.32 126.1
10 10 2017 0.095 150.83 108.9
11 10 2017 0.07 150.64 108.7
12 10 2017 0.045 149.16 98.8
13 10 2017 0.015 121.64 104.9
14 10 2017 0.005 121.1 87.5
15 10 2017 -0.015 121.32 71
16 10 2017 -0.045 120.92 53.8
17 10 2017 -0.085 121.21 104.4
18 10 2017 -0.095 120.86 104.1
19 10 2017 -0.105 120.67 87.6
20 10 2017 -0.125 100.4 83.1
21 10 2017 -0.135 101.17 84.4
22 10 2017 -0.145 101.04 117.8
23 10 2017 -0.135 100.67 50.3
24 10 2017 -0.165 100.13 58.2
25 10 2017 -0.19 100.41 83.6
26 10 2017 -0.2 99.91 66.3
27 10 2017 -0.22 90.36 90.4
28 10 2017 -0.22 87.47 62.3
29 10 2017 -0.235 87.55 37.2
30 10 2017 -0.265 87.21 45.3
31 10 2017 -0.29 80.57 80.6
1 11 2017 -0.29 80.48 55.3
2 11 2017 -0.305 70.7 79.1
3 11 2017 -0.3 65.8 57.4
4 11 2017 -0.305 65.64 74
5 11 2017 -0.3 69.4 287.6
6 11 2017 -0.17 70.52 53.7
7 11 2017 -0.18 70.59 104.2
8 11 2017 -0.16 81.67 106.8
9 11 2017 -0.145 82.34 82.3
10 11 2017 -0.145 82.46 107.6
11 11 2017 -0.13 82.41 57.2
12 11 2017 -0.145 82.72 141.5
13 11 2017 -0.11 82.98 7.5
14 11 2017 -0.155 82.4 65.6
15 11 2017 -0.165 82.4 90.8
16 11 2017 -0.16 81.53 89.9
17 11 2017 -0.155 80.79 72.4
18 11 2017 -0.16 80.32 38.4
19 11 2017 -0.185 79.92 63.1
20 11 2017 -0.195 80.15 63.4
21 11 2017 -0.205 80.57 63.8
22 11 2017 -0.215 80.52 64
23 11 2017 -0.225 80.22 79.9
24 11 2017 -0.225 80.07 63.3
25 11 2017 -0.235 80.41 114
26 11 2017 -0.215 80.14 13
27 11 2017 -0.255 79.99 46.4
28 11 2017 -0.275 80.33 46.8
29 11 2017 -0.295 70.43 87.2
30 11 2017 -0.285 70.04 53.3
1 12 2017 -0.295 61.31 78.7
2 12 2017 -0.285 60.49 43.1
3 12 2017 -0.295 60.28 26.7
4 12 2017 -0.315 60.06 76.1
5 12 2017 -0.305 59.9 60.6
6 12 2017 -0.305 52.18 69
7 12 2017 -0.295 50.89 59.3
8 12 2017 -0.29 51.07 60
9 12 2017 -0.285 50.8 33.4
10 12 2017 -0.295 50.79 34
11 12 2017 -0.305 53.8 322.3
12 12 2017 -0.145 52.35 203.4
13 12 2017 -0.055 52.02 119.1
14 12 2017 -0.015 70.26 87
15 12 2017 -0.005 70.69 70.7
16 12 2017 -0.005 70.72 79.1
17 12 2017 0 70.47 53.7
18 12 2017 -0.01 70.38 70.4
19 12 2017 -0.01 70.55 70.5
20 12 2017 -0.01 70.57 79
21 12 2017 -0.005 70.66 62.3
22 12 2017 -0.01 70.53 70.5
23 12 2017 -0.01 70.37 53.6
24 12 2017 -0.02 70.2 45
25 12 2017 -0.035 70.68 53.9
26 12 2017 -0.045 71.9 71.9
27 12 2017 -0.045 71.91 206.2
28 12 2017 0.035 69.71 69.7
29 12 2017 0.035 69.73 44.6
30 12 2017 0.02 69.67 44.5
31 12 2017 0.005 71 54.2
1 1 2018 -0.005 70.91 70.9
2 1 2018 -0.005 70.58 70.6
3 1 2018 -0.005 70.33 95.5
4 1 2018 0.01 79.86 21.1
5 1 2018 -0.025 80.54 80.5
6 1 2018 -0.025 81.22 106.4
7 1 2018 -0.01 81.05 89.4
8 1 2018 -0.005 81.6 115.2
9 1 2018 0.015 81.37 191.2
10 1 2018 0.08 81.34 139.4
11 1 2018 0.115 81.62 115.2
12 1 2018 0.135 82.03 138
13 1 2018 0.175 82.16 59.8
14 1 2018 0.155 82.16 73.8
15 1 2018 0.15 99.89 99.9
16 1 2018 0.15 100.94 100.9
17 1 2018 0.15 102.04 102
18 1 2018 0.15 102.96 119.7
19 1 2018 0.16 102.82 86
20 1 2018 0.15 102.65 111
21 1 2018 0.155 102.53 26.5
22 1 2018 0.11 102.78 94.9
23 1 2018 0.105 102.69 102.7
24 1 2018 0.105 102.56 110.9
25 1 2018 0.11 103.4 86.5
26 1 2018 0.1 110.23 135.5
27 1 2018 0.115 110.73 77.2
28 1 2018 0.095 110.09 76.5
29 1 2018 0.075 109.74 93
30 1 2018 0.065 110.49 93.7
31 1 2018 0.055 111.92 111.9
1 2 2018 0.055 112.39 120.8
2 2 2018 0.06 111.87 69.9
3 2 2018 0.035 111.32 94.5
4 2 2018 0.025 110.53 60.2
5 2 2018 -0.005 92.85 92.8
6 2 2018 -0.005 90.51 99
7 2 2018 0 90.61 82.2
8 2 2018 -0.005 90.39 90.4
9 2 2018 -0.005 90.46 90.5
10 2 2018 -0.005 90.21 65
11 2 2018 -0.02 89.73 56.2
12 2 2018 -0.04 89.45 72.7
13 2 2018 -0.05 89.3 89.3
14 2 2018 -0.05 89.82 64.6
15 2 2018 -0.065 91.04 74.3
16 2 2018 -0.075 92.82 84.4
17 2 2018 -0.08 92.47 67.3
18 2 2018 -0.095 91.93 50
19 2 2018 -0.12 91.52 99.9
20 2 2018 -0.115 91.44 83.1
21 2 2018 -0.12 91.44 74.7
22 2 2018 -0.13 91.45 83.1
23 2 2018 -0.135 91.32 91.3
24 2 2018 -0.135 91.05 57.5
25 2 2018 -0.155 90.49 49.1
26 2 2018 -0.18 90.16 114.7
27 2 2018 -0.165 90.37 90.4
28 2 2018 -0.165 90.63 115.8
1 3 2018 -0.15 91.14 116.3
2 3 2018 -0.135 91.77 116.9
3 3 2018 -0.12 92.01 75.2
4 3 2018 -0.13 91.45 74.7
5 3 2018 -0.14 90.92 82.5
6 3 2018 -0.145 90.74 74
7 3 2018 -0.155 90.7 115.9
8 3 2018 -0.14 99.18 57.2
9 3 2018 -0.165 99.94 58
10 3 2018 -0.19 99.9 83.1
11 3 2018 -0.2 104.13 179.7
12 3 2018 -0.155 101.93 127.1
13 3 2018 -0.14 100.25 100.2
14 3 2018 -0.14 99.57 82.8
15 3 2018 -0.15 100.26 125.4
16 3 2018 -0.135 100.56 100.6
17 3 2018 -0.135 104.73 205.4
18 3 2018 -0.075 104.16 87.4
19 3 2018 -0.085 103.06 119.8
20 3 2018 -0.075 102.18 102.2
21 3 2018 -0.075 101.8 110.6
22 3 2018 -0.07 101.33 75.8
23 3 2018 -0.085 100.91 100.9
24 3 2018 -0.085 100.56 75.4
25 3 2018 -0.1 99.79 74.6
26 3 2018 -0.115 99.44 91
27 3 2018 -0.12 99.05 65.5
28 3 2018 -0.14 99.94 74.8
29 3 2018 -0.155 100.47 142.4
30 3 2018 -0.13 115.85 199.8
31 3 2018 -0.08 119.22 161.2
1 4 2018 -0.055 117.79 126.2
2 4 2018 -0.05 116.89 83.3
3 4 2018 -0.07 116.61 108.2
4 4 2018 -0.075 117.71 168.1
5 4 2018 -0.045 118 160
6 4 2018 -0.02 116.07 124.5
7 4 2018 -0.015 115.83 99
8 4 2018 -0.025 115.62 115.6
9 4 2018 -0.025 116.19 133
10 4 2018 -0.015 117.48 201.4
11 4 2018 0.035 117.88 252.1
12 4 2018 0.115 126.95 437.4
13 4 2018 0.3 127.02 286.5
14 4 2018 0.395 127.9 211.8
15 4 2018 0.445 127 177.3
16 4 2018 0.475 154.68 179.9
17 4 2018 0.49 157.15 199.1
18 4 2018 0.515 165.74 190.9
19 4 2018 0.53 166.76 225.5
20 4 2018 0.565 166.42 216.8
21 4 2018 0.595 166.39 225.1
22 4 2018 0.63 167.31 234.4
23 4 2018 0.67 214.1 247.7
24 4 2018 0.69 222.47 247.6
25 4 2018 0.705 223.04 239.8
26 4 2018 0.715 222.76 264.7
27 4 2018 0.74 247.59 247.6
28 4 2018 0.74 250.92 242.5
29 4 2018 0.735 251.1 267.9
30 4 2018 0.745 252.35 285.9
1 5 2018 0.765 253.53 253.5
2 5 2018 0.765 254.03 270.8
3 5 2018 0.775 252.77 194
4 5 2018 0.74 251.1 225.9
5 5 2018 0.725 250.51 233.7
6 5 2018 0.715 250.1 266.9
7 5 2018 0.725 250.92 276.1
8 5 2018 0.74 250.78 284.3
9 5 2018 0.76 252.64 286.2
10 5 2018 0.78 252.58 252.6
11 5 2018 0.78 277.51 278.2
12 5 2018 0.78 278.33 218.9
13 5 2018 0.745 278.64 270.3
14 5 2018 0.74 255.21 280.4
15 5 2018 0.755 251.15 242.8
16 5 2018 0.75 250.88 242.5
17 5 2018 0.745 249.64 216.1
18 5 2018 0.725 248.38 206.1
19 5 2018 0.7 249.34 216.1
20 5 2018 0.68 250.59 242.2
21 5 2018 0.675 224.71 174.4
22 5 2018 0.645 220.65 220.7
23 5 2018 0.645 202.11 218.3
24 5 2018 0.655 200.3 200.9
25 5 2018 0.655 200.28 217.1
26 5 2018 0.665 200.87 251.2
27 5 2018 0.695 203.07 362.5
28 5 2018 0.79 275.27 443.1
29 5 2018 0.89 317.97 385.1
30 5 2018 0.93 321.24 380
31 5 2018 0.965 323.12 314.7
1 6 2018 0.96 321.99 296.8
2 6 2018 0.945 320.25 286.7
3 6 2018 0.925 317.19 250.1
4 6 2018 0.885 314.59 281
5 6 2018 0.865 294.44 269.3
6 6 2018 0.85 292.39 292.4
7 6 2018 0.85 292.95 318.1
8 6 2018 0.865 291.96 292
9 6 2018 0.865 289.49 239.7
10 6 2018 0.835 286.51 227.2
11 6 2018 0.8 236.85 245.2
12 6 2018 0.805 231.76 256.9
13 6 2018 0.82 232.24 291
14 6 2018 0.855 213.05 196.5
15 6 2018 0.845 211.5 211.5
16 6 2018 0.845 211.38 194.4
17 6 2018 0.835 210.98 185.8
18 6 2018 0.82 210.72 219.1
19 6 2018 0.825 210.6 193.8
20 6 2018 0.815 215.29 198.5
21 6 2018 0.805 215.56 198.8
22 6 2018 0.795 215.45 181.9
23 6 2018 0.775 215.86 148.7
24 6 2018 0.735 216.18 140.7
25 6 2018 0.69 219.05 135.1
26 6 2018 0.64 219.7 177.7
27 6 2018 0.615 219.56 135.6
28 6 2018 0.565 219.93 169.6
29 6 2018 0.535 220.87 137
30 6 2018 0.485 220.42 111.3
1 7 2018 0.42 219.97 94.1
2 7 2018 0.345 219.86 203.1
3 7 2018 0.335 220.35 178.4
4 7 2018 0.31 201.9 218.7
5 7 2018 0.32 192.47 158.9
6 7 2018 0.3 190.47 165.3
7 7 2018 0.285 190.58 115.1
8 7 2018 0.24 189.64 114.1
9 7 2018 0.195 201.88 134.8
10 7 2018 0.155 202.96 169.4
11 7 2018 0.135 200.46 133.3
12 7 2018 0.095 183.62 166.8
13 7 2018 0.085 171.91 155.1
14 7 2018 0.075 171.59 121.2
15 7 2018 0.045 171.43 137.9
16 7 2018 0.025 171.65 154.9
17 7 2018 0.015 172.44 147.3
18 7 2018 0 171.52 112.8
19 7 2018 -0.035 171.68 129.7
20 7 2018 -0.06 173.79 257.7
21 7 2018 -0.01 174.13 232.2
22 7 2018 0.025 169.7 136.8
23 7 2018 0.005 152.87 136.1
24 7 2018 -0.005 145.73 128.9
25 7 2018 -0.015 146.65 146.6
26 7 2018 -0.015 149.74 158.1
27 7 2018 -0.01 149.15 157.5
28 7 2018 -0.005 150.2 183.8
29 7 2018 0.015 150.32 116.8
30 7 2018 -0.005 163.2 154.8
31 7 2018 -0.01 179.15 145.6
1 8 2018 -0.03 182.69 258.2
2 8 2018 0.015 181.35 139.4
3 8 2018 -0.01 182.13 140.2
4 8 2018 -0.035 182.26 148.7
5 8 2018 -0.055 180.07 129.7
6 8 2018 -0.085 181.1 231.5
7 8 2018 -0.055 182.67 157.5
8 8 2018 -0.07 181.39 147.8
9 8 2018 -0.09 182.62 199.4
10 8 2018 -0.08 182.13 173.7
11 8 2018 -0.085 180.81 113.7
12 8 2018 -0.125 179.67 120.9
13 8 2018 -0.16 157.93 183.1
14 8 2018 -0.145 154.9 129.7
15 8 2018 -0.16 154.56 121
16 8 2018 -0.18 151.98 110.1
17 8 2018 -0.205 144.72 127.8
18 8 2018 -0.215 142.69 117.5
19 8 2018 -0.23 141.56 99.6
20 8 2018 -0.255 144.27 135.9
21 8 2018 -0.26 142.67 134.3
22 8 2018 -0.265 142.81 134.4
23 8 2018 -0.27 142.91 168.1
24 8 2018 -0.255 120.72 103.9
25 8 2018 -0.265 121.48 163.4
26 8 2018 -0.24 119.79 35.9
27 8 2018 -0.29 110.96 127.7
28 8 2018 -0.28 103.28 128.4
29 8 2018 -0.265 103.12 103.1
30 8 2018 -0.265 103.29 170.4
31 8 2018 -0.225 103.92 213
1 9 2018 -0.16 104.28 153.8
2 9 2018 -0.13 104.49 130.4
3 9 2018 -0.115 105.06 138.6
4 9 2018 -0.095 104.51 121.3
5 9 2018 -0.085 104.94 138.5
6 9 2018 -0.065 105.69 164.4
7 9 2018 -0.03 118.44 143.6
8 9 2018 -0.015 118.49 118.5
9 9 2018 -0.015 118.1 101.3
10 9 2018 -0.025 118.19 118.2
11 9 2018 -0.025 118.17 118.2
12 9 2018 -0.025 130.34 96.8
13 9 2018 -0.045 131.21 148
14 9 2018 -0.035 130.67 113.9
15 9 2018 -0.045 130.21 71.5
16 9 2018 -0.08 129.95 88
17 9 2018 -0.105 129.62 96.1
18 9 2018 -0.125 130.19 96.6
19 9 2018 -0.145 130.05 88.1
20 9 2018 -0.17 129.02 87.1
21 9 2018 -0.195 116.02 82.5
22 9 2018 -0.215 115.34 48.2
23 9 2018 -0.255 114.56 106.2
24 9 2018 -0.26 114.38 30.5
25 9 2018 -0.31 114.2 80.6
26 9 2018 -0.33 99.53 107.9
27 9 2018 -0.325 80.56 105.7
28 9 2018 -0.31 73.01 73
29 9 2018 -0.31 72.46 56.1
30 9 2018 -0.32 72.29 55
1 10 2018 -0.33 72.64 97.8
2 10 2018 -0.315 72.19 56.1
3 10 2018 -0.325 72.02 63
4 10 2018 -0.33 71.84 80.2
5 10 2018 -0.325 63.01 71.4
6 10 2018 -0.32 62.4 70.8
7 10 2018 -0.315 62.45 45.7
8 10 2018 -0.325 62.38 79.2
9 10 2018 -0.315 62.57 79.4
10 10 2018 -0.305 62.89 88.1
11 10 2018 -0.29 63.15 96.7
12 10 2018 -0.27 61.9 70.3
13 10 2018 -0.265 61.91 45.1
14 10 2018 -0.275 61.91 45.1
15 10 2018 -0.285 61.89 87.1
16 10 2018 -0.27 62.13 78.9
17 10 2018 -0.26 62.22 70.6
18 10 2018 -0.255 62.43 96
19 10 2018 -0.235 62.64 71
20 10 2018 -0.23 62.7 54.3
21 10 2018 -0.235 62.4 12.1
22 10 2018 -0.265 62.37 95.9
23 10 2018 -0.245 62.49 54.1
24 10 2018 -0.25 62.64 62.6
25 10 2018 -0.25 62.15 70.5
26 10 2018 -0.245 81.12 97.9
27 10 2018 -0.235 134.21 595.7
28 10 2018 0.04 190.33 870
29 10 2018 0.445 367.27 1164.4
30 10 2018 0.92 468.18 585.7
31 10 2018 0.99 467.96 400.8
1 11 2018 0.95 462.7 420.7
2 11 2018 0.925 412.92 295.4
3 11 2018 0.855 352.48 251.8
4 11 2018 0.795 337.38 253.5
5 11 2018 0.745 295.3 320.5
6 11 2018 0.76 280.79 322.7
7 11 2018 0.785 291.12 450.6
8 11 2018 0.88 283.56 342.3
9 11 2018 0.915 331.49 314.7
10 11 2018 0.905 335.76 293.8
11 11 2018 0.88 334.92 334.9
12 11 2018 0.88 289.41 272.6
13 11 2018 0.87 250.09 241.7
14 11 2018 0.865 223.81 215.4
15 11 2018 0.86 194.32 185.9
16 11 2018 0.855 190.36 182
17 11 2018 0.85 190.02 164.8
18 11 2018 0.835 189.22 138.9
19 11 2018 0.805 172.45 197.6
20 11 2018 0.82 171.14 196.3
21 11 2018 0.835 171.31 146.1
22 11 2018 0.82 183.51 175.1
23 11 2018 0.815 186.32 228.3
24 11 2018 0.84 186.86 178.5
25 11 2018 0.835 186.04 127.3
26 11 2018 0.8 184.86 159.7
27 11 2018 0.785 184.27 175.9
28 11 2018 0.78 184.33 108.8
29 11 2018 0.735 183.88 141.9
30 11 2018 0.71 183.07 141.1
1 12 2018 0.685 183.39 141.4
2 12 2018 0.66 183.11 90.8
3 12 2018 0.605 158.16 149.8
4 12 2018 0.6 155.27 121.7
5 12 2018 0.58 154.45 104.1
6 12 2018 0.55 154.36 120.8
7 12 2018 0.53 155.41 138.6
8 12 2018 0.52 155.18 88.1
9 12 2018 0.48 154.55 87.4
10 12 2018 0.44 154.78 96
11 12 2018 0.405 154.79 104.4
12 12 2018 0.375 154.32 95.6
13 12 2018 0.34 128.42 103.3
14 12 2018 0.325 124.99 116.6
15 12 2018 0.32 124.79 74.4
16 12 2018 0.29 124.05 98.9
17 12 2018 0.275 124.87 99.7
18 12 2018 0.26 125 99.8
19 12 2018 0.245 124.83 124.8
20 12 2018 0.245 102.75 111.1
21 12 2018 0.25 101.05 109.4
22 12 2018 0.255 100.94 67.4
23 12 2018 0.235 100.57 92.2
24 12 2018 0.23 100.49 66.9
25 12 2018 0.21 100.18 66.6
26 12 2018 0.19 100.66 67.1
27 12 2018 0.17 100.43 92
28 12 2018 0.165 100.87 100.9
29 12 2018 0.165 100.7 92.3
30 12 2018 0.16 100.46 41.7
31 12 2018 0.125 100.21 83.4
1 1 2019 0.115 100.55 92.2
2 1 2019 0.11 100.45 33.3
3 1 2019 0.07 101.08 59.1
4 1 2019 0.045 91.63 75.5
5 1 2019 0.035 91.27 73.9
6 1 2019 0.025 91.01 73.6
7 1 2019 0.015 90.82 57.9
8 1 2019 -0.005 91.52 99.9
9 1 2019 0 91.45 74.7
10 1 2019 -0.01 90.78 82.9
11 1 2019 -0.015 90.75 65.1
12 1 2019 -0.03 90.36 65.2
13 1 2019 -0.045 90.09 81.7
